,Method,Overlap,Overlap (Standardized Difference of Means),Relative CATE Error (percentage)
22830,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",749.8021956497904
22831,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",311.0178241000225
22832,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",683.746319059986
22833,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",
22834,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",395.0908556346038
22835,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",128.24027310758805
22836,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",302.19387651439615
22837,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",83.21496958792588
22838,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",433.33096527140464
22839,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",286.5934085635119
22840,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",607.9766588400771
22841,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",69.87671891542423
22842,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",505.20217437083954
22843,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",221.8532673876502
22844,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",
22845,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",147.46990596192413
22846,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",697.017171210237
22847,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",905.0865794951422
22848,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",574.3069034203099
22849,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",943.7356895910167
22850,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",497.5864362102124
22851,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",95.03460839983171
22852,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",642.2868014983728
22853,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",451.723597217808
22854,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",242.0437272526858
22855,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",
22856,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",
22857,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",437.07393176248013
22858,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",496.1157377690122
22859,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",189.05901224069223
22860,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",312.77891058396585
22861,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",702.8074191463289
22862,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",188.5759937851206
22863,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",22.975937460403166
22864,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",198.8932001700008
22865,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",67.5220595048
22866,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",22.620610089826997
22867,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",205.1361032531668
22868,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",436.28396597369425
22869,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",22.780406520305682
22870,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",443.70942390089976
22871,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",95.65230181665689
22872,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",733.4972014453543
22873,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",272.57231779153693
22874,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",177.16119522653284
22875,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",615.248726145016
22876,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",198.1296161835601
22877,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",431.66200827423194
22878,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",148.22218065277704
22879,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",225.09674899674624
22880,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",825.4660048050731
22881,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",879.149289018223
22882,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",944.1421185331023
22883,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",178.93269069000294
22884,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",257.6104712416388
22885,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",411.03118616343875
22886,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",458.91030969178377
22887,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",838.7434497487972
22888,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",847.0502738503155
22889,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",
22890,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",746.8683652158339
22891,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",151.2101695662991
22892,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",346.1302137079299
22893,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",548.8621401897958
22894,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",207.33151391865005
22895,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",363.24878737948734
22896,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",984.3910824593653
22897,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",831.7289179499179
22898,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",39.25811234654385
22899,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",32.57075867702365
22900,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",783.024513244931
22901,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",70.46220309702235
22902,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",618.4043472326249
22903,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",499.09237799800604
22904,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",496.11190469771304
22905,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",43.364543078772485
22906,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",1206.7345769323992
22907,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",463.32072133768287
22908,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",454.59808546525136
22909,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",319.1614839767388
22910,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",343.4965681008048
22911,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",674.5058192589261
22912,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",1219.2609026154553
22913,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",218.7678056723847
22914,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",125.11467553411622
22915,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",40.52710061103203
22916,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",274.44640814209794
22917,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",631.2665290315309
22918,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",123.98198642987231
22919,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",168.91076648837722
22920,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",746.6225668055146
22921,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",441.2496289459253
22922,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",238.93347090076227
22923,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",57.932463075788995
22924,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",337.2490069314042
22925,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",545.9366081583022
22926,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",584.8025768774552
22927,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",418.7285393970125
22928,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",318.64961055639145
22929,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",196.92831646207955
22930,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",46.54539634983583
22931,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",319.0294260998887
22932,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",555.6025327060689
22933,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",39.483705004789954
22934,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",450.40255172347196
22935,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",652.3324270513415
22936,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",649.358323125477
22937,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",672.6565476711392
22938,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",457.27552791146104
22939,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",213.61458962876623
22940,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",40.89894991016994
22941,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",359.5066702878061
22942,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",274.25525704460216
22943,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",167.1698552061673
22944,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",408.45728219816317
22945,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",
22946,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",720.8817674801257
22947,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",1046.7066349851325
22948,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",68.27395714159371
22949,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",196.2795907249579
22950,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",574.3894147615124
22951,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",
22952,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",272.29081737200556
22953,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",171.26780448373452
22954,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",310.6599795697948
22955,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",
22956,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",568.1219290633592
22957,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",124.5578501425588
22958,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",469.5905214298654
22959,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",208.7292821176169
22960,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",517.2183579372372
22961,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",939.3286846728096
22962,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",149.8798591950281
22963,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",903.5009027104472
22964,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",133.61658666954753
22965,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",281.8707964978144
22966,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",954.3594404850596
22967,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",57.043995389678784
22968,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",254.1008144462998
22969,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",569.2220957128364
22970,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",1102.7941119710838
22971,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",533.9988097014049
22972,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",402.94150589826313
22973,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",157.31593396294616
22974,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",204.3288346594869
22975,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",
22976,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",414.52415166311675
22977,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",75.39657611458101
22978,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",418.4691504813852
22979,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",375.15161577971685
22980,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",532.1601248221076
22981,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",219.1110193423846
22982,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",667.5996585726069
22983,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",438.8813660641047
22984,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",813.161190616195
22985,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",135.2943790192305
22986,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",445.9693159240819
22987,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",734.7542046485974
22988,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",81.37926171824054
22989,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",807.1559177475111
22990,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",483.3018147915367
22991,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",136.39589412847258
22992,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",729.2011008173002
22993,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",90.783273982902
22994,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",775.3374482461676
22995,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",111.62548430662886
22996,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",671.0487066057613
22997,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",698.0064864907456
22998,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",
22999,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",281.4762648904407
23000,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",447.19016018288
23001,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",396.93356206965944
23002,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",795.3527055042633
23003,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",275.9790103444124
23004,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",371.9987977127714
23005,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",128.05064285749722
23006,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",33.28379542501194
23007,Propensity Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",
23008,Prognostic Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",1.978344497478244
23009,Prognostic Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",307.26036140767746
23010,Prognostic Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",319.65178153659923
23011,Prognostic Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",94.2311056472727
23012,Prognostic Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",71.0399784426211
23013,Prognostic Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",95.83042519779018
23014,Prognostic Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",242.8138234211377
23015,Prognostic Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",103.11077836459033
23016,Prognostic Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",378.3179496848977
23017,Prognostic Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",97.98431150284975
23018,Prognostic Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",181.75884626407398
23019,Prognostic Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",207.433747891944
23020,Prognostic Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",209.58243864274868
23021,Prognostic Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",541.885181568451
23022,Prognostic Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",230.65525240662242
23023,Prognostic Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",256.778877665925
23024,Prognostic Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",387.82164670422617
23025,Prognostic Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",40.4650700513237
23026,Prognostic Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",303.6406049787967
23027,Prognostic Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",514.5884334225719
23028,Prognostic Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",51.62147987433162
23029,Prognostic Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",51.3591650424226
23030,Prognostic Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",119.20685831650357
23031,Prognostic Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",59.1523386243185
23032,Prognostic Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",127.96569883837124
23033,Prognostic Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",277.0034758548559
23034,Prognostic Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",160.9862167547047
23035,Prognostic Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",228.7881711452227
23036,Prognostic Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",450.9238715884231
23037,Prognostic Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",19.75304583112962
23038,Prognostic Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",123.88267634700479
23039,Prognostic Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",69.05862313441912
23040,Prognostic Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",364.49472776490137
23041,Prognostic Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",202.25380963781595
23042,Prognostic Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",58.711192715533414
23043,Prognostic Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",74.47697961210834
23044,Prognostic Score,"1.622
 ($\epsilon_t$ = 0.01)","1.622
 ($\epsilon_t$ = 0.01)",183.21057957345164
